id,gender,age,topic,sign,grupo_edad,Freq,cluster,embd_x_coord,embd_y_coord,embd_z_coord
3885979,female,13,Student,Aquarius,A,30,6,-0.035042656610741185,0.1709009511829528,-0.20769661837104345
3345412,male,16,Student,Leo,A,3,4,0.0014909308527122213,0.367464644035498,-0.1349808945661661
3511107,female,23,Education,Aries,B,4,3,0.5868903629318252,0.26988312647156437,-0.09561900934411303
3894385,male,16,indUnk,Taurus,A,13,0,-0.12985462455562147,-0.15567390090111508,0.013623661625297153
3601456,female,26,indUnk,Pisces,B,18,4,0.009442493124785364,0.3261229031266859,-0.24233881219415124
3972364,female,23,Education,Aquarius,B,2,0,-0.09168944697157426,0.017423441901748365,-0.09105380171077304
3869393,female,25,Technology,Sagittarius,B,58,8,-0.6413420197642583,-0.5322606376487946,-0.30155710117096346
711096,male,24,indUnk,Libra,B,23,8,-0.4845863741252204,-0.5686686467012911,-0.3497156952783411
3502235,male,15,Fashion,Taurus,A,6,0,-0.07755821167481763,0.4024017618770859,-0.22000111613635034
3688178,female,40,Internet,Aquarius,C,1,8,-0.6351094940074581,-0.45931699245371127,-0.3529361053836849
3717124,male,15,Student,Taurus,A,3,0,-0.08749588963780301,0.20904354866950714,-0.046928439550450084
3034755,male,23,Internet,Aquarius,B,17,5,-0.07028766001194382,0.04472996345446488,0.7913717271835478
1317518,female,23,Marketing,Leo,B,10,3,0.3782826069138293,0.6027813265185666,-0.15687974608824676
3941452,female,14,Student,Taurus,A,11,5,-0.5327615521620397,-0.5599467686609777,0.2624530095610694
4076315,female,23,indUnk,Cancer,B,16,4,-0.0032026042555096446,0.4966495734626969,-0.20429881259131225
3358564,female,34,Education,Scorpio,C,13,2,-0.03400025005932712,0.34098911819569816,0.4269403222680783
3337329,female,26,indUnk,Libra,B,1,0,-0.07278540699220669,0.12599186398069495,-0.2733565183872025
3765420,female,16,Education,Cancer,A,24,12,0.1864122371760546,0.24549499596972746,0.5298580064244708
4162814,male,14,Student,Cancer,A,9,0,0.007808623616900407,0.22370098044423448,0.2584830283092687
3525620,male,33,Non-Profit,Gemini,C,24,7,0.2273256741615875,0.3576153826279357,-0.2533572738257579
3627104,female,16,Student,Taurus,A,32,0,-0.11511059456252555,-0.11725058857840136,-0.09145716403213033
3911396,male,16,Internet,Gemini,A,6,0,-0.08854047160305692,0.02984376342483497,0.3877415750274321
3572471,male,25,Communications-Media,Pisces,B,15,10,0.4372257830167075,0.5004075345537591,-0.04618955093142348
3176411,male,33,Engineering,Aries,C,8,0,-0.13578801089081788,0.04561867580726052,0.01822057458230152
3754841,female,13,Student,Sagittarius,A,2,0,-0.12820551936061603,-0.16072456644819375,-0.09654007137430977
2271105,male,17,Technology,Capricorn,A,12,3,0.5098844489361423,0.4509577756001728,-0.20379122555872514
3567093,male,25,Accounting,Libra,B,2,14,-0.133826431118707,-0.07066555017821592,-0.055480925495651125
4192173,male,27,Technology,Pisces,B,172,4,0.15489664466502637,0.6369336020019261,-0.23314118749888244
1463590,female,24,Education,Capricorn,B,44,13,-0.10980386703722139,-0.08248841696915063,-0.1401516908806546
2948997,female,17,Student,Sagittarius,A,41,0,-0.11822201723888737,0.12042383525758592,-0.21510774724715934
4256671,male,15,indUnk,Virgo,A,18,16,-0.1143773004225872,0.026015522922093436,-0.17377408732462854
3681917,male,15,Student,Leo,A,6,4,-0.06375815446158811,0.15991654801528477,0.01423366489855918
3413775,male,17,indUnk,Scorpio,A,8,11,-0.04666433753137614,0.16837140525001615,-0.19110757228108008
4213302,female,16,Student,Cancer,A,1,13,-0.1454111983219291,-0.07998597689887005,-0.15886021409909798
3477296,male,15,Student,Virgo,A,137,0,-0.09261919315741232,0.023463885511177472,-0.0773541549562103
2581876,female,24,indUnk,Sagittarius,B,195,0,-0.10992386025816765,0.006577072785193756,-0.19184993090877434
3857088,male,37,LawEnforcement-Security,Aquarius,C,10,5,-0.19236689551190853,-0.23508011008012347,0.5796686600448017
3749504,female,17,Student,Pisces,A,45,0,-0.04319601822609839,0.1492844916773059,0.1546242002736036
3841325,male,36,indUnk,Taurus,C,5,1,0.6495507428585146,-0.5670091546312823,-0.10075144859496117
3877002,female,25,Student,Pisces,B,8,13,-0.1587205878626946,-0.08518285393737474,0.0215465919162369
3928610,male,23,indUnk,Virgo,B,11,4,-0.1441097163412592,-0.06662489457868931,-0.030776300621998563
3981555,male,17,Student,Capricorn,A,2,8,-0.5583919304147339,-0.4960741235769882,-0.49086322578020414
4119859,female,14,Student,Cancer,A,10,2,0.05731015201179043,0.30177170470878995,0.15718870272977425
2102033,male,16,indUnk,Cancer,A,180,0,-0.18538588447014612,0.08911520038487172,0.08100770120136185
3922351,male,26,Technology,Scorpio,B,8,14,-0.04630266306180172,0.14244324251799523,-0.2559725034356321
3869898,female,17,Student,Capricorn,A,9,11,-0.3141165657414327,-0.06286934711124693,-0.267884949863005
4201848,male,45,HumanResources,Aquarius,C,2,0,-0.10720888219414078,-0.0649485662427243,-0.03966162259028448
2844168,female,27,Marketing,Aquarius,B,146,6,-0.34194099113586707,-0.33903221516279913,-0.09958271903303487
3545726,female,16,Student,Aquarius,A,7,0,-0.12582378936226965,-0.15628047934698797,0.06356562236382206
3433630,male,25,Technology,Pisces,B,2,2,-0.10186215354273745,0.14154882379570352,0.2505041735307522
3806681,male,24,Telecommunications,Sagittarius,B,2,9,0.4004289425390899,0.0024491144077905176,0.2459004083130584
3583915,male,37,BusinessServices,Sagittarius,C,4,2,0.029922350027730332,0.2845108268220264,0.2054739072586849
4251420,male,16,indUnk,Pisces,A,1,10,0.45408708819717003,0.28908494607434876,0.21875824779623254
2284644,male,26,Technology,Scorpio,B,33,11,-0.09464093038179615,-0.008910470003337221,0.6957938142633429
936098,male,17,Student,Gemini,A,10,0,-0.1474616292561251,-0.18756727036750365,-0.14756351829777445
3059476,female,17,indUnk,Leo,A,55,0,-0.12461985606673277,-0.17506962181561955,-0.09738946336394053
3833251,male,14,indUnk,Virgo,A,3,2,-0.2139310276170788,0.18594299902883332,-0.010606308020659974
4121120,male,17,Student,Sagittarius,A,5,6,-0.11542075177397568,0.15744924173493058,-0.23713955587928645
4204026,male,27,Education,Scorpio,B,2,1,0.6525871960034288,-0.6516618126455006,-0.06972253232738594
3828055,male,16,Student,Scorpio,A,12,15,-0.06073706880843252,0.11090977898239657,-0.023181231512296594
4157968,male,16,Student,Pisces,A,11,0,-0.11323626396092408,-0.06481464480902292,-0.08664479327531768
3694096,female,23,Museums-Libraries,Leo,B,15,3,0.003029813466684379,0.3683084325626479,-0.11663023362509144
3976976,female,17,Student,Taurus,A,33,1,0.6471178250944328,-0.5643583186506839,-0.06929055839696181
3291253,male,27,Education,Virgo,B,21,16,-0.08355679856755965,0.017741732905191876,-0.13692750544119806
3734462,female,23,Arts,Aries,B,8,1,0.6927840537817224,-0.3397774658454556,-0.022757031846170894
3485026,male,23,Student,Aries,B,8,15,-0.10264263822880342,-0.10055582186357641,0.8893832235740053
3552576,male,26,Technology,Libra,B,3,0,-0.11989846090803416,-0.09844809708940083,-0.07072037621356192
3357167,male,24,indUnk,Aquarius,B,4,11,-0.12002058540381083,-0.09598836367886754,-0.1640013305994601
4276559,female,15,Student,Virgo,A,4,0,-0.06389184470984526,0.11385187424834697,-0.07765151272208362
3932072,female,16,indUnk,Capricorn,A,60,0,-0.08041396407099687,0.08421843474848417,0.04381993151439586
4227384,female,33,Consulting,Aries,C,3,2,-0.09180131754340125,-0.012541880739967468,-0.044614376625976705
1705136,female,25,indUnk,Pisces,B,21,0,-0.07793159416684303,0.25890432698888566,-0.1616282278385834
3314576,female,25,Education,Taurus,B,14,12,0.617668706124709,-0.3620550874443128,0.3146459053390061
3759257,female,17,Student,Aquarius,A,9,3,0.39512976335829386,0.5945964074164067,-0.05996581552471223
1393814,female,13,indUnk,Gemini,A,16,4,-0.06965378678707862,0.20850352126532382,-0.027467324514848783
3756895,male,16,Student,Virgo,A,15,15,-0.02928415980298495,0.02892824900919885,1.1626897769520939
4019147,female,23,Military,Cancer,B,11,1,0.7328676466667832,-0.09395892423613501,-0.08594417850657607
4311822,female,35,indUnk,Aquarius,C,3,9,-0.11665054430908975,-0.042493289395412484,0.5565588573202913
3320151,male,16,Student,Capricorn,A,13,2,-0.059414221329468865,0.10607094794636134,0.07551092001070406
3857692,male,33,indUnk,Leo,C,2,10,0.4196463027370313,0.33242855102660157,0.03492961466957766
4062379,female,27,Government,Aquarius,B,4,0,-0.08996784628943472,0.07370860051188735,0.015895469427516205
3970640,female,39,Education,Taurus,C,15,2,-0.09066813884209945,0.04345622806479017,0.3677945915775899
4245017,female,33,indUnk,Cancer,C,3,10,0.07085599821706105,0.25038632631174174,0.589178779339276
3876012,male,27,indUnk,Cancer,B,9,14,0.06189223932870312,0.42022597788516663,-0.2655766883615501
3414204,male,35,Internet,Capricorn,C,11,14,-0.13084663720990408,-0.10669432541781523,-0.22715490863342408
1429060,male,17,Student,Cancer,A,131,1,0.6706477772994149,-0.4763051791084218,-0.05282006520231407
3463044,female,37,indUnk,Pisces,C,4,15,-0.11405485261785714,-0.03658795878067531,0.1063809321036563
3579048,male,14,indUnk,Sagittarius,A,17,0,-0.040120964241073906,0.37521547824492757,-0.17827379376362326
3535782,male,25,Banking,Capricorn,B,5,9,-0.006748015733547588,0.19821905817024005,0.3087762567752203
3712719,female,23,indUnk,Scorpio,B,45,8,-0.6110627944242325,-0.6575739711856228,-0.29905753581894645
3377005,male,26,indUnk,Sagittarius,B,41,13,-0.16137967863346112,0.006157817239754504,-0.1547322212413921
491348,female,17,Student,Gemini,A,26,3,0.2715193738620658,0.3795548947094153,0.017873639674799883
3361107,male,35,Science,Virgo,C,4,5,-0.19891399894948217,-0.21655237548399012,0.5767647112087586
3842156,female,26,Transportation,Scorpio,B,45,13,-0.04338801441957828,0.18114784827701466,-0.11609499349744051
3418356,male,23,Military,Scorpio,B,4,2,-0.09223979667962089,0.05868309776986594,0.00900942786203677
1130595,male,16,indUnk,Sagittarius,A,36,8,-0.6684906038816048,-0.49560112436732423,-0.22509498759309224
3702123,male,26,Architecture,Cancer,B,39,8,-0.6698916897958341,-0.5723885667912917,-0.22357571156143224
1209241,male,25,Government,Virgo,B,61,0,0.10671817744967807,0.6788831088279976,-0.1749751182199451
3544723,female,25,indUnk,Sagittarius,B,12,8,-0.6660692691862325,-0.5564082591150836,-0.20718041413875646
4052856,male,17,Non-Profit,Sagittarius,A,8,2,-0.21245639104067823,0.3242101913595398,-0.20367160252052333
873288,female,23,Arts,Capricorn,B,129,2,-0.034144924763616816,0.239694590253534,0.3106067508980688
4177637,male,16,Student,Capricorn,A,8,3,0.4462921556698223,-0.061614068796862334,0.04385336952749852
3930078,female,23,indUnk,Cancer,B,4,3,0.4493399735505364,0.22279361350400922,-0.12053704897468723
4004267,male,33,LawEnforcement-Security,Taurus,C,35,2,-0.054257030984948384,0.353643658960091,-0.13673158748511843
3205298,male,39,Internet,Aquarius,C,8,10,0.5856312604728551,0.24892321691988256,-0.039136798733631094
1781897,male,27,Technology,Virgo,B,119,3,0.16247100712077428,0.3810698378084888,-0.20515282828013418
23191,female,23,Advertising,Taurus,B,5,14,0.02426804465285419,0.3435741350883448,-0.27645730404369817
1472026,female,47,Arts,Sagittarius,C,8,4,0.23815175392947036,0.512572268413172,-0.3132928987426092
2061087,female,33,indUnk,Cancer,C,174,0,-0.04352550681803627,0.12387682396189267,0.057168077643299876
2462841,male,17,Student,Cancer,A,26,6,-0.1560651205008604,-0.21518437317260594,-0.15493285870128895
3626815,male,17,Student,Cancer,A,5,9,0.10609014036459208,0.3372289860061129,0.21364362509987012
4124979,male,41,Engineering,Gemini,C,26,7,0.6031367612333607,-0.3014724672958211,-0.12427994564788558
3849970,female,33,indUnk,Taurus,C,50,6,-0.17786915240790888,-0.07250781341609287,-0.15400641148978841
3350684,male,15,indUnk,Capricorn,A,24,16,-0.14404359797041016,-0.16111281194276805,-0.1416207449748314
3204689,male,23,Engineering,Aquarius,B,75,4,0.5860559190489685,0.5366053086676718,-0.04383006573884427
4139321,male,26,indUnk,Pisces,B,7,11,0.08451072158776284,0.33839328427716014,-0.09940096222985591
4216565,female,34,indUnk,Cancer,C,4,14,0.13746616750597282,0.3529681956004899,-0.34255207761132744
3080267,male,23,Engineering,Capricorn,B,82,16,-0.22538808933122742,-0.09549891233291168,-0.3213623645512518
4091350,male,26,indUnk,Pisces,B,5,0,-0.14750275055913337,-0.1350058383088228,-0.17486304457727425
2697034,female,23,BusinessServices,Cancer,B,42,16,-0.11828834679306115,-0.10574495528803124,-0.14661834307394733
4282867,female,27,Military,Capricorn,B,3,9,-0.03350608383612449,0.1566613772477653,0.18725246663031028
4009346,male,24,Non-Profit,Taurus,B,9,4,-0.1462872182748499,0.04478779857623036,-0.20396963912853605
4120089,female,36,Internet,Capricorn,C,14,4,0.10247423313722573,0.6830931495875976,-0.2281666615181635
